4.187320499999999868e+01,-8.773948799999999437e+01
4.187321342999999985e+01,-8.773794848999999374e+01
4.187376435000000185e+01,-8.773549586999999406e+01
4.187162899999999865e+01,-8.773522300000000484e+01
4.187026275000000197e+01,-8.773495185000000163e+01
4.187089987000000235e+01,-8.773270091000000548e+01
4.187160000000000082e+01,-8.773010200000000225e+01
4.187229700000000321e+01,-8.772760300000000200e+01
4.187289548999999766e+01,-8.772557064000000082e+01
4.187341899999999839e+01,-8.772308700000000670e+01
4.187345700000000193e+01,-8.771956500000000290e+01
4.187346900000000005e+01,-8.771821599999999819e+01
4.187354100000000301e+01,-8.771332700000000671e+01
4.187356599999999673e+01,-8.771088000000000306e+01
4.187360199999999821e+01,-8.770846099999999979e+01
4.187365176000000133e+01,-8.770351379000000236e+01
4.187368975999999776e+01,-8.770104879000000153e+01
4.187371600000000171e+01,-8.769866100000000131e+01
4.187375500000000272e+01,-8.769377900000000636e+01
4.187378499999999804e+01,-8.769070499999999413e+01
4.187380399999999980e+01,-8.768879699999999389e+01
4.187382334000000128e+01,-8.768640800000000013e+01
4.187388200000000182e+01,-8.768391300000000399e+01
4.187391099999999966e+01,-8.768144900000000064e+01
4.187395000000000067e+01,-8.767898999999999887e+01
4.187397340999999784e+01,-8.767659224000000506e+01
4.187410557999999838e+01,-8.766679369999999949e+01
4.187412199999999984e+01,-8.766425200000000473e+01
4.187413800000000208e+01,-8.766192599999999402e+01
4.187414199999999909e+01,-8.766017600000000698e+01
4.187412799999999891e+01,-8.765841199999999844e+01
4.187419100000000327e+01,-8.765716700000000117e+01
4.187423100000000176e+01,-8.765434899999999629e+01
4.187428299999999837e+01,-8.765193800000000124e+01
4.187434100000000115e+01,-8.764913199999999449e+01
4.187474628999999737e+01,-8.764703989999999578e+01
4.187654899999999714e+01,-8.764711699999999439e+01
4.187783199999999795e+01,-8.764716500000000110e+01
4.187550000000000239e+01,-8.764725400000000377e+01
4.187444099999999736e+01,-8.764775000000000205e+01
4.187447760999999957e+01,-8.764986281000000190e+01
4.187446299999999866e+01,-8.765158300000000224e+01
4.187437599999999804e+01,-8.765444999999999709e+01
4.187433000000000050e+01,-8.765744700000000478e+01
4.187431999999999732e+01,-8.765843599999999469e+01
4.187433500000000208e+01,-8.766019900000000575e+01
4.187427100000000024e+01,-8.766160800000000108e+01
4.187425100000000100e+01,-8.766414000000000328e+01
4.187427625000000120e+01,-8.766636841000000402e+01
4.187403700000000129e+01,-8.767872900000000413e+01
4.187400900000000092e+01,-8.768120500000000561e+01
4.187398752000000002e+01,-8.768358895000000075e+01
4.187396137000000351e+01,-8.768600523000000635e+01
4.187392200000000031e+01,-8.768854299999999569e+01
4.187391300000000172e+01,-8.769049300000000358e+01
4.187384999999999735e+01,-8.769357899999999972e+01
4.187385972999999950e+01,-8.769597837000000595e+01
4.187380900000000139e+01,-8.769840499999999395e+01
4.187385863000000086e+01,-8.770085097000000474e+01
4.187382262999999938e+01,-8.770329196999999510e+01
4.187375240000000076e+01,-8.770571895999999867e+01
4.187496738000000107e+01,-8.770608348999999748e+01
4.187460174000000279e+01,-8.770823930999999618e+01
4.187459473999999915e+01,-8.771053731000000653e+01
4.187437666000000291e+01,-8.771239027999999394e+01
4.187452995999999672e+01,-8.771790509000000213e+01
4.187450949000000122e+01,-8.771961416999999983e+01
4.187449600000000061e+01,-8.772258800000000178e+01
4.187439867999999876e+01,-8.772774701000000164e+01
4.187434643999999651e+01,-8.773270300999999449e+01
4.187377475000000260e+01,-8.773569931999999483e+01
4.187334431000000023e+01,-8.773746945999999980e+01
4.187330223000000018e+01,-8.773913874999999507e+01
4.187324863999999991e+01,-8.774082430999999360e+01
4.187319817000000199e+01,-8.774241639999999620e+01
4.187307395999999926e+01,-8.774898756999999705e+01
4.187305351999999914e+01,-8.775320123000000194e+01
4.187301839999999942e+01,-8.775465067000000374e+01
4.187295351000000210e+01,-8.775730323000000510e+01
4.187295261999999951e+01,-8.775948024000000203e+01
4.187292396000000139e+01,-8.776447722000000340e+01
4.186555076999999869e+01,-8.776277283999999668e+01
4.186559297000000157e+01,-8.775945921999999655e+01
4.186564938000000069e+01,-8.775705277000000137e+01
4.186564858999999927e+01,-8.775467392000000189e+01
4.186573503999999701e+01,-8.775213825000000156e+01
4.186574977000000075e+01,-8.774975926000000470e+01
4.186578791000000166e+01,-8.774732747000000188e+01
4.186585837999999882e+01,-8.774241064999999651e+01
4.186592730000000273e+01,-8.773749988999999516e+01
4.186599795000000057e+01,-8.773259722000000238e+01
4.186607500000000215e+01,-8.772772100000000250e+01
4.186611509000000098e+01,-8.772282126000000346e+01
4.186614846999999884e+01,-8.772026246000000071e+01
4.186617777000000018e+01,-8.771794192000000123e+01
4.186620403999999951e+01,-8.771563462000000300e+01
4.186625800000000197e+01,-8.771308100000000252e+01
4.186634561999999704e+01,-8.770324700000000462e+01
4.186637029999999982e+01,-8.770095349999999712e+01
4.186641900000000049e+01,-8.769842699999999525e+01
4.186647500000000122e+01,-8.769352700000000311e+01
4.186648499999999729e+01,-8.769230199999999797e+01
4.186662474999999972e+01,-8.767356739999999604e+01
4.186664343000000343e+01,-8.767146821000000045e+01
4.186669057000000294e+01,-8.766900773999999785e+01
4.186676743000000300e+01,-8.766409989000000280e+01
4.186684612999999899e+01,-8.765925658000000453e+01
4.186688692999999972e+01,-8.765681614999999738e+01
4.186693795000000051e+01,-8.765360529000000156e+01
4.186702953999999721e+01,-8.765122372000000439e+01
4.186700610999999839e+01,-8.764940554000000361e+01
4.186711860999999857e+01,-8.764227064000000667e+01
4.186713891000000132e+01,-8.763882597999999291e+01
4.186718877999999933e+01,-8.763557242999999630e+01
4.186723861000000113e+01,-8.763060611000000222e+01
4.186728698999999665e+01,-8.762711056000000553e+01
4.186733300000000213e+01,-8.762434500000000526e+01
4.186741625999999883e+01,-8.763554360000000543e+01
4.186740018999999791e+01,-8.763905542000000537e+01
4.186735198000000224e+01,-8.764057608999999616e+01
4.186732793000000186e+01,-8.764204071000000340e+01
4.186727378999999871e+01,-8.764654307000000699e+01
4.186721921000000179e+01,-8.764943144000000075e+01
4.186718872000000147e+01,-8.765089349000000141e+01
4.186716719999999725e+01,-8.765307964999999513e+01
4.186711341000000175e+01,-8.765499110999999743e+01
4.186710533000000112e+01,-8.765651504999999588e+01
4.186706609000000157e+01,-8.765903468999999859e+01
4.186695090999999991e+01,-8.766619588000000363e+01
4.186702875999999662e+01,-8.766879274000000066e+01
4.186700368999999711e+01,-8.767112321999999835e+01
4.186695936000000273e+01,-8.767353821999999752e+01
4.186693533999999772e+01,-8.767595278000000292e+01
4.186671594999999968e+01,-8.768585448999999699e+01
4.186668408999999969e+01,-8.768877571999999532e+01
4.186659700999999956e+01,-8.769216699999999776e+01
4.186663483000000241e+01,-8.769330209999999681e+01
4.186656508000000088e+01,-8.769825111999999478e+01
4.186653975000000116e+01,-8.770064598000000444e+01
4.186651190999999983e+01,-8.770314478000000236e+01
4.186650058000000030e+01,-8.770540268999999967e+01
4.186644970999999771e+01,-8.770792593999999553e+01
4.186641793999999805e+01,-8.771026976000000275e+01
4.186640459000000192e+01,-8.771287363000000425e+01
4.186634534000000230e+01,-8.771776518000000067e+01
4.186632552999999746e+01,-8.771938525999999570e+01
4.186628472999999673e+01,-8.772265925000000664e+01
4.186625400999999869e+01,-8.772504075000000512e+01
4.186620916999999764e+01,-8.772754304999999420e+01
4.186618435999999832e+01,-8.772995235000000491e+01
4.186612303999999796e+01,-8.773235721000000353e+01
4.186610405999999784e+01,-8.773479765000000441e+01
4.186606860999999924e+01,-8.773720242999999641e+01
4.186601816000000298e+01,-8.774225350000000390e+01
4.186593304000000160e+01,-8.774702963000000011e+01
4.186590245000000010e+01,-8.774946275000000639e+01
4.186584906000000217e+01,-8.775203041999999698e+01
4.186581473999999758e+01,-8.775701270000000420e+01
4.186576771000000008e+01,-8.775926106999999377e+01
4.186571502999999694e+01,-8.776209880000000396e+01
4.186566632000000254e+01,-8.776416930999999977e+01
4.188031300000000101e+01,-8.777404300000000603e+01
4.188000914999999935e+01,-8.777147229999999922e+01
4.188008776000000211e+01,-8.776992190999999366e+01
4.188010476000000182e+01,-8.776821490999999753e+01
4.188014676000000236e+01,-8.776661690999999621e+01
4.188018349000000029e+01,-8.776321769999999844e+01
4.188020276000000308e+01,-8.776191891000000567e+01
4.188019981000000058e+01,-8.775996714999999426e+01
4.188025187000000216e+01,-8.775778965000000653e+01
4.188027000000000299e+01,-8.775526000000000693e+01
4.188044299999999964e+01,-8.774299800000000005e+01
4.188047499999999701e+01,-8.774070500000000550e+01
4.188053063000000265e+01,-8.773312409999999772e+01
4.188061421999999823e+01,-8.772582346999999459e+01
4.188069699999999784e+01,-8.772338799999999992e+01
4.188072999999999979e+01,-8.772102499999999736e+01
4.188080719999999957e+01,-8.771597450000000151e+01
4.188081387999999805e+01,-8.771381963999999698e+01
4.188088700000000131e+01,-8.770872199999999452e+01
4.188090199999999896e+01,-8.770633300000000077e+01
4.188095200000000062e+01,-8.770314700000000130e+01
4.188100857999999960e+01,-8.769600764999999853e+01
4.188103244999999930e+01,-8.769404799999999511e+01
4.188106252000000040e+01,-8.768897646000000634e+01
4.188123199999999713e+01,-8.767929300000000126e+01
4.188126199999999955e+01,-8.767685000000000173e+01
4.188129674000000335e+01,-8.767424662999999896e+01
4.188132840000000101e+01,-8.767186304999999891e+01
4.188136999999999688e+01,-8.766951299999999492e+01
4.188139461000000097e+01,-8.766699977000000388e+01
4.188152500000000344e+01,-8.765976499999999305e+01
4.188154500000000269e+01,-8.765733299999999417e+01
4.188160799999999995e+01,-8.765489700000000539e+01
4.188167775000000148e+01,-8.764983775000000321e+01
4.188199999999999790e+01,-8.764727999999999497e+01
4.188311000000000206e+01,-8.764284800000000075e+01
4.188308399999999665e+01,-8.763997600000000432e+01
4.188312799999999925e+01,-8.763551599999999553e+01
4.188313699999999784e+01,-8.763262500000000443e+01
4.188314499999999896e+01,-8.762961099999999703e+01
4.188316956999999974e+01,-8.762749694999999406e+01
4.188315899999999914e+01,-8.762596600000000535e+01
4.188213999999999970e+01,-8.762597300000000189e+01
4.188204199999999844e+01,-8.763067900000000066e+01
4.188200520000000182e+01,-8.763408178999999620e+01
4.188196914000000248e+01,-8.763744346999999379e+01
4.188194734999999724e+01,-8.764104342000000258e+01
4.188191462999999715e+01,-8.764283539000000189e+01
4.188179999999999836e+01,-8.764947700000000452e+01
4.188176700000000352e+01,-8.765183299999999633e+01
4.188172200000000345e+01,-8.765419500000000141e+01
4.188163999999999731e+01,-8.765948299999999449e+01
4.188158700000000323e+01,-8.766204000000000462e+01
4.188154800000000222e+01,-8.766449000000000069e+01
4.188152300000000139e+01,-8.766656700000000058e+01
4.188148999999999944e+01,-8.766911299999999585e+01
4.188141871999999921e+01,-8.767423737999999389e+01
4.188139799999999724e+01,-8.767644799999999350e+01
4.188133700000000204e+01,-8.767892299999999750e+01
4.188123499999999666e+01,-8.768619300000000294e+01
4.188110300000000308e+01,-8.769855200000000650e+01
4.188108799999999832e+01,-8.770106199999999319e+01
4.188105199999999684e+01,-8.770345700000000022e+01
4.188099199999999911e+01,-8.770857200000000375e+01
4.188094300000000203e+01,-8.771377200000000585e+01
4.188092565000000178e+01,-8.771581962000000487e+01
4.188086554000000206e+01,-8.772097816000000137e+01
4.188080561000000301e+01,-8.772310349999999346e+01
4.188065000000000282e+01,-8.774059800000000564e+01
4.188063199999999853e+01,-8.774259000000000697e+01
4.188060933999999946e+01,-8.774512280999999803e+01
4.188057058999999782e+01,-8.774751849999999820e+01
4.188055202999999693e+01,-8.775003879999999867e+01
4.188049350000000004e+01,-8.775246235999999556e+01
4.188041110999999717e+01,-8.775996397999999488e+01
4.188035702999999899e+01,-8.776469172999999557e+01
4.188031056999999890e+01,-8.776638886000000639e+01
4.188028356000000230e+01,-8.776803585999999768e+01
4.188026555999999800e+01,-8.776966086000000189e+01
4.188022655999999699e+01,-8.777166101000000253e+01
4.189492553000000186e+01,-8.777484321000000023e+01
4.189469799999999822e+01,-8.777240399999999454e+01
4.189472399999999652e+01,-8.777029500000000439e+01
4.189475300000000146e+01,-8.776800500000000227e+01
4.189479043000000047e+01,-8.776552392000000680e+01
4.189481299999999919e+01,-8.776368100000000538e+01
4.189485700000000179e+01,-8.775815199999999550e+01
4.189489199999999869e+01,-8.775324999999999420e+01
4.189491690999999918e+01,-8.774830575999999382e+01
4.189490566999999999e+01,-8.774593690000000379e+01
4.189497791000000149e+01,-8.774357476000000133e+01
4.189506620000000225e+01,-8.773839753000000030e+01
4.189515935000000013e+01,-8.773356209000000661e+01
4.189518018999999782e+01,-8.773103742000000693e+01
4.189523068999999822e+01,-8.772859927999999741e+01
4.189528969999999930e+01,-8.772621078999999611e+01
4.189535017000000039e+01,-8.772370372000000316e+01
4.189540604999999829e+01,-8.771398324000000457e+01
4.189540903000000327e+01,-8.770906100999999921e+01
4.189547422999999782e+01,-8.770669089000000440e+01
4.189551445000000029e+01,-8.770255697000000339e+01
4.189555954000000071e+01,-8.769911652000000402e+01
4.189557304000000215e+01,-8.769680624999999452e+01
4.189559143000000319e+01,-8.769435572999999806e+01
4.189562812999999863e+01,-8.768941397999999765e+01
4.189566222999999923e+01,-8.768701853000000312e+01
4.189574858999999663e+01,-8.768206956000000218e+01
4.189578740999999695e+01,-8.767959733000000710e+01
4.189583077999999716e+01,-8.767719168000000707e+01
4.189587003999999837e+01,-8.767474255000000483e+01
4.189599305000000129e+01,-8.766747410000000684e+01
4.189604414000000077e+01,-8.766414584000000332e+01
4.189612171999999646e+01,-8.765956047000000240e+01
4.189619683000000094e+01,-8.765554310999999643e+01
4.189621694000000218e+01,-8.765430910000000608e+01
4.189626755999999830e+01,-8.765126254999999844e+01
4.189628953999999794e+01,-8.764726281999999458e+01
4.189634207999999660e+01,-8.764618837999999812e+01
4.189638809000000208e+01,-8.764273373000000333e+01
4.189641589000000010e+01,-8.764021796999999481e+01
4.189644872000000220e+01,-8.763735212000000274e+01
4.189647375999999923e+01,-8.763591236000000606e+01
4.189651769000000314e+01,-8.763295213000000672e+01
4.189653382000000192e+01,-8.763136267000000146e+01
4.189658591999999970e+01,-8.762992506000000503e+01
4.189660685999999856e+01,-8.762838542999999447e+01
4.189662108000000273e+01,-8.762698840999999561e+01
4.189664470000000307e+01,-8.762567065000000355e+01
4.189666084000000268e+01,-8.762453010000000120e+01
4.189671599999999785e+01,-8.762053000000000225e+01
4.189512700000000223e+01,-8.762037499999999568e+01
4.189432099999999792e+01,-8.762035600000000102e+01
4.189233999999999725e+01,-8.762037999999999727e+01
4.189191793999999902e+01,-8.761798435999999413e+01
4.189186200000000326e+01,-8.762000899999999604e+01
4.189246099999999728e+01,-8.762011699999999337e+01
4.189408099999999990e+01,-8.762022399999999323e+01
4.189488599999999963e+01,-8.762025199999999359e+01
4.189664499999999947e+01,-8.762031100000000094e+01
4.189683816000000149e+01,-8.762170867000000385e+01
4.189680037000000112e+01,-8.762449336000000244e+01
4.189676304000000329e+01,-8.762670344000000000e+01
4.189674104000000199e+01,-8.762802243999999519e+01
4.189671904000000069e+01,-8.762960443999999427e+01
4.189669703999999939e+01,-8.763105944000000136e+01
4.189671657000000238e+01,-8.763252803999999685e+01
4.189666895999999952e+01,-8.763553437000000201e+01
4.189661267999999694e+01,-8.763976119000000153e+01
4.189657780000000287e+01,-8.764260977000000707e+01
4.189649698000000200e+01,-8.764615091000000291e+01
4.189650999999999925e+01,-8.764817712999999344e+01
4.189639185000000055e+01,-8.765170797999999763e+01
4.189635264999999720e+01,-8.765510772000000372e+01
4.189630867999999708e+01,-8.765739820000000293e+01
4.189622854000000274e+01,-8.766227010000000064e+01
4.189619700000000080e+01,-8.766469100000000481e+01
4.189615141000000165e+01,-8.766707916000000012e+01
4.189611356999999714e+01,-8.766955486000000519e+01
4.189603074000000049e+01,-8.767449000000000581e+01
4.189586527000000160e+01,-8.768422741999999914e+01
4.189579645999999968e+01,-8.768915823000000387e+01
4.189574952000000252e+01,-8.769415782000000092e+01
4.189570621000000017e+01,-8.769974580000000230e+01
4.189566658999999760e+01,-8.770264142999999990e+01
4.189561075999999673e+01,-8.770876153000000386e+01
4.189556197999999654e+01,-8.771376324000000579e+01
4.189554000999999772e+01,-8.771620529000000488e+01
4.189548729999999921e+01,-8.772350072999999782e+01
4.189544463000000007e+01,-8.772590117000000021e+01
4.189537799000000007e+01,-8.772842914000000292e+01
4.189535401999999920e+01,-8.773090378000000555e+01
4.189531292000000207e+01,-8.773334866999999804e+01
4.189522016000000093e+01,-8.773829913999999519e+01
4.189513011999999748e+01,-8.774341427999999610e+01
4.189504996000000148e+01,-8.774809043999999858e+01
4.189503504000000333e+01,-8.775309923999999739e+01
4.189500135000000114e+01,-8.775796488000000295e+01
4.189489933000000121e+01,-8.776346107000000529e+01
4.189493012999999877e+01,-8.776526377999999795e+01
4.189489832000000291e+01,-8.776766308000000549e+01
4.189483318999999995e+01,-8.777203704000000073e+01
4.192385191999999705e+01,-8.780198608999999976e+01
4.192349699999999757e+01,-8.780085099999999443e+01
4.192351200000000233e+01,-8.779901800000000378e+01
4.192352600000000251e+01,-8.779718900000000303e+01
4.192351819000000290e+01,-8.779541380999999944e+01
4.192186300000000188e+01,-8.778306000000000608e+01
4.192049099999999839e+01,-8.777571299999999610e+01
4.192006351999999936e+01,-8.777325641999999561e+01
4.191916418999999649e+01,-8.776835011000000009e+01
4.191821404000000229e+01,-8.776319800000000271e+01
4.191780507000000000e+01,-8.776096809999999948e+01
4.191689396000000301e+01,-8.775608873000000187e+01
4.191678384000000079e+01,-8.775351535999999442e+01
4.191522393000000335e+01,-8.774945624000000066e+01
4.191389022999999980e+01,-8.774616163999999685e+01
4.191292676999999856e+01,-8.774365724999999827e+01
4.191166746999999759e+01,-8.774053318999999362e+01
4.191096600000000194e+01,-8.773871099999999501e+01
4.191003599999999807e+01,-8.773636100000000226e+01
4.190910600000000130e+01,-8.773399399999999559e+01
4.190708300000000008e+01,-8.772899599999999509e+01
4.190514636999999709e+01,-8.772412497999999914e+01
4.190418821000000094e+01,-8.772159442000000240e+01
4.190342980999999867e+01,-8.771961797000000161e+01
4.190157099999999701e+01,-8.771510700000000327e+01
4.190103880000000203e+01,-8.771368712999999673e+01
4.190011134000000226e+01,-8.771207511000000068e+01
4.189939913999999987e+01,-8.770957966999999655e+01
4.189730851000000200e+01,-8.770428253000000041e+01
4.189679600000000192e+01,-8.770307599999999582e+01
4.189639889000000039e+01,-8.770204875000000300e+01
4.189579281000000321e+01,-8.770052166000000682e+01
4.189425500000000113e+01,-8.769672300000000575e+01
4.189328299999999672e+01,-8.769425499999999829e+01
4.189272499999999866e+01,-8.769289200000000051e+01
4.189227900000000204e+01,-8.769176299999999458e+01
4.189130844000000309e+01,-8.768928255000000149e+01
4.189056856999999923e+01,-8.768684426999999459e+01
4.189062906000000197e+01,-8.768437029000000393e+01
4.189069201000000220e+01,-8.768178906999999356e+01
4.189072857000000027e+01,-8.767943807999999706e+01
4.189075978999999705e+01,-8.767702072000000157e+01
4.189080579000000171e+01,-8.767457572000000710e+01
4.189084078999999861e+01,-8.767214171999999905e+01
4.189087679000000009e+01,-8.766971472000000176e+01
4.189090347999999864e+01,-8.766731115999999702e+01
4.189091652999999837e+01,-8.766559340000000589e+01
4.189095852999999892e+01,-8.766234240000000000e+01
4.189102866000000347e+01,-8.765473052999999481e+01
4.189105880000000326e+01,-8.765242390000000228e+01
4.189108840000000100e+01,-8.764984683999999504e+01
4.189111519000000072e+01,-8.764777714999999603e+01
4.189111439999999931e+01,-8.764588684000000285e+01
4.189118338000000108e+01,-8.764310129999999788e+01
4.189142738999999693e+01,-8.763996747999999570e+01
4.189147038000000123e+01,-8.763716347999999812e+01
4.189150738000000018e+01,-8.763563347999999564e+01
4.189151113999999865e+01,-8.763419926999999632e+01
4.189073700000000144e+01,-8.763281100000000379e+01
4.189075799999999816e+01,-8.763127900000000636e+01
4.189086600000000260e+01,-8.762550199999999734e+01
4.189088104999999729e+01,-8.762432597999999473e+01
4.189100200000000029e+01,-8.761785999999999319e+01
4.189104199999999878e+01,-8.761537599999999770e+01
4.189102512000000189e+01,-8.761314762000000655e+01
4.189233193999999827e+01,-8.760999415999999940e+01
4.189201099999999656e+01,-8.761212500000000603e+01
4.189194899999999677e+01,-8.761539100000000246e+01
4.189182399999999973e+01,-8.762252599999999347e+01
4.189173614999999984e+01,-8.762790081999999359e+01
4.189171400000000034e+01,-8.762946700000000533e+01
4.189169299999999652e+01,-8.763094499999999698e+01
4.189166493999999830e+01,-8.763546110999999428e+01
4.189157900000000012e+01,-8.763975700000000302e+01
4.189133199999999846e+01,-8.764278899999999339e+01
4.189123691999999721e+01,-8.764985452000000521e+01
4.189119056999999913e+01,-8.765449965000000532e+01
4.189115950000000055e+01,-8.765725745000000302e+01
4.189114825000000053e+01,-8.765868695999999716e+01
4.189108115999999882e+01,-8.766209990000000118e+01
4.189108141999999901e+01,-8.766540594999999314e+01
4.189106389999999891e+01,-8.766695866999999964e+01
4.189101801999999708e+01,-8.766947781000000361e+01
4.189098669999999913e+01,-8.767186200000000440e+01
4.189094784000000260e+01,-8.767435353000000475e+01
4.189092434999999881e+01,-8.767672063999999921e+01
4.189083412000000095e+01,-8.767918765000000292e+01
4.189077566000000274e+01,-8.768161052000000666e+01
4.189077429999999680e+01,-8.768412951000000533e+01
4.189238679999999704e+01,-8.769160026999999502e+01
4.189280898999999891e+01,-8.769267041999999890e+01
4.189340945000000005e+01,-8.769405394000000342e+01
